Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
realm/jazzy,48,5,0,0,0,4,18,2,96,14.0,20552964,realm/jazzy,https://github.com/realm/jazzy,2014-06-06 05:52:11,Ruby,,7068,386,7068,118,56,realm/jazzy,66.0,0.0,2.0,0.0,1441.0,99.0,744.0,843.0,3.0,448.0,451.0,4.0,77.0,526.0,129.0,142.0,106.0,142.0,136.0,1,2829,0.02332979851537646,0.0,0.0007069635913750442,0.5093672675857194,0.0,0.5100742311770944,526.0
puma/puma,10,6,0,0,0,15,21,0,32,29.5,2441517,puma/puma,https://github.com/puma/puma,2011-09-23 02:26:08,Ruby,,6910,1286,6910,71,57,puma/puma,478.0,0.0,2.0,0.0,3679.0,49.0,1445.0,1494.0,10.0,1319.0,1329.0,9.0,164.0,598.0,152.0,141.0,148.0,141.0,168.0,1,3816,0.12526205450733752,0.0,0.0005241090146750524,0.964098532494759,0.0,0.964622641509434,598.0
middleman/middleman,3,2,0,0,0,1,5,0,6,4.0,261943,middleman/middleman,https://github.com/middleman/middleman,2009-07-27 21:41:11,Ruby,,6807,735,6807,7,58,middleman/middleman,239.0,0.0,2.0,0.0,3524.0,11.0,1619.0,1630.0,0.0,882.0,882.0,1.0,54.0,565.0,144.0,140.0,127.0,140.0,158.0,1,4604,0.051911381407471764,0.0,0.0004344048653344917,0.7654213727193745,0.0,0.765855777584709,565.0
skwp/dotfiles,115,2,0,0,0,4,10,0,99,5.0,2798959,skwp/dotfiles,https://github.com/skwp/dotfiles,2011-11-17 22:01:19,Ruby,,6787,1440,6787,4,59,skwp/dotfiles,145.0,0.0,2.0,0.0,1246.0,3.0,502.0,505.0,3.0,362.0,365.0,1.0,280.0,562.0,141.0,139.0,156.0,139.0,128.0,1,3761,0.03855357617654879,0.0,0.0005317734645041213,0.33129486838606753,0.0,0.33182664185057165,562.0
chef/chef,5,4,0,0,0,8,16,1,0,1.0,108278,chef/chef,https://github.com/chef/chef,2009-01-15 20:40:48,Ruby,,6749,2549,6749,390,60,chef/chef,1031.0,0.0,2.0,0.0,31875.0,321.0,3219.0,3540.0,33.0,9051.0,9084.0,0.0,90.0,638.0,163.0,138.0,172.0,138.0,190.0,1,4797,0.21492599541380028,0.0,0.0004169272461955389,6.644777986241401,0.0,6.645194913487597,638.0
BetterErrors/better_errors,11,5,0,0,0,8,10,1,15,6.0,7066560,BetterErrors/better_errors,https://github.com/BetterErrors/better_errors,2012-12-08 11:02:18,Ruby,,6743,445,6743,53,61,BetterErrors/better_errors,97.0,24.0,30.0,4.0,730.0,39.0,239.0,278.0,14.0,210.0,224.0,3.0,75.0,495.0,122.0,137.0,108.0,137.0,113.0,1,3374,0.02874925903971547,0.0011855364552459987,0.00889152341434499,0.2163604030823948,0.13333333333333333,0.3585852598300731,495.0
github-changelog-generator/github-changelog-generator,53,7,0,0,0,21,32,3,23,8.0,26018608,github-changelog-generator/github-changelog-generator,https://github.com/github-changelog-generator/github-changelog-generator,2014-10-31 14:06:48,Ruby,,6622,826,6622,132,62,github-changelog-generator/github-changelog-generator,109.0,0.0,2.0,0.0,1792.0,136.0,264.0,400.0,3.0,460.0,463.0,3.0,159.0,539.0,135.0,136.0,130.0,136.0,137.0,1,2682,0.04064131245339299,0.0,0.0007457121551081282,0.668158090976883,0.0,0.668903803131991,539.0
puppetlabs/puppet,0,3,0,0,0,3,13,0,0,0.0,910744,puppetlabs/puppet,https://github.com/puppetlabs/puppet,2010-09-14 19:26:44,Ruby,,6387,2213,6387,17,63,puppetlabs/puppet,916.0,0.0,2.0,0.0,34042.0,0.0,0.0,0.0,27.0,8810.0,8837.0,0.0,60.0,626.0,159.0,135.0,167.0,135.0,189.0,1,4190,0.21861575178997614,0.0,0.00047732696897374703,8.124582338902147,0.0,8.125059665871122,626.0
flyerhzm/bullet,27,4,0,0,0,4,11,0,42,36.0,277089,flyerhzm/bullet,https://github.com/flyerhzm/bullet,2009-08-13 15:47:31,Ruby,,6384,373,6384,113,64,flyerhzm/bullet,156.0,0.0,2.0,0.0,1291.0,84.0,239.0,323.0,22.0,269.0,291.0,4.0,80.0,491.0,120.0,134.0,103.0,134.0,120.0,1,4587,0.034009156311314584,0.0,0.0004360148245040331,0.28144756921735337,0.0,0.2818835840418574,491.0
chyingp/nodejs-learning-guide,52,1,0,0,0,1,7,0,0,0.0,72754314,chyingp/nodejs-learning-guide,https://github.com/chyingp/nodejs-learning-guide,2016-11-03 14:35:28,Ruby,,6371,1130,6371,7,65,chyingp/nodejs-learning-guide,7.0,0.0,2.0,0.0,400.0,2.0,11.0,13.0,6.0,6.0,12.0,0.0,46.0,485.0,119.0,133.0,143.0,133.0,76.0,1,1948,0.003593429158110883,0.0,0.001026694045174538,0.2053388090349076,0.0,0.2063655030800821,485.0
pry/pry,48,7,0,0,0,9,18,0,46,16.0,1145832,pry/pry,https://github.com/pry/pry,2010-12-07 08:10:47,Ruby,,6338,587,6338,198,66,pry/pry,220.0,0.0,2.0,0.0,4354.0,151.0,1270.0,1421.0,15.0,781.0,796.0,0.0,51.0,538.0,134.0,132.0,120.0,132.0,154.0,1,4106,0.0535801266439357,0.0,0.0004870920603994155,1.0603994154895275,0.0,1.060886507549927,538.0
ryanb/cancan,7,3,0,0,0,0,0,2,1,0.0,375388,ryanb/cancan,https://github.com/ryanb/cancan,2009-11-17 01:04:45,Ruby,,6319,812,6319,245,67,ryanb/cancan,70.0,0.0,2.0,0.0,420.0,200.0,651.0,851.0,45.0,159.0,204.0,12.0,55.0,503.0,123.0,131.0,129.0,131.0,112.0,1,4491,0.01558672901358272,0.0,0.00044533511467379205,0.09352037408149633,0.0,0.09396570919617012,503.0
github/scientist,36,1,0,0,0,25,28,1,48,24.0,16549503,github/scientist,https://github.com/github/scientist,2014-02-05 15:58:43,Ruby,,6291,456,6291,9,68,github/scientist,57.0,0.0,2.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,66.0,371.0,98.0,130.0,110.0,130.0,1.0,0,2950,0.019322033898305085,0.0,0.0006779661016949153,0.07355932203389831,0.0,0.07423728813559323,371.0
presidentbeef/brakeman,9,4,0,0,0,3,13,0,9,2.0,865250,presidentbeef/brakeman,https://github.com/presidentbeef/brakeman,2010-08-27 00:00:58,Ruby,,6270,678,6270,81,69,presidentbeef/brakeman,153.0,0.0,2.0,0.0,3790.0,81.0,609.0,690.0,5.0,990.0,995.0,2.0,80.0,543.0,137.0,129.0,123.0,129.0,162.0,1,4208,0.03635931558935361,0.0,0.0004752851711026616,0.9006653992395437,0.0,0.9011406844106463,543.0
wpscanteam/wpscan,25,4,0,0,0,3,12,0,14,12.5,4994614,wpscanteam/wpscan,https://github.com/wpscanteam/wpscan,2012-07-11 20:27:47,Ruby,,6221,1062,6221,28,70,wpscanteam/wpscan,59.0,0.0,2.0,0.0,3150.0,28.0,1321.0,1349.0,4.0,335.0,339.0,5.0,221.0,521.0,127.0,128.0,141.0,128.0,124.0,1,3524,0.01674233825198638,0.0,0.0005675368898978433,0.8938706015891033,0.0,0.8944381384790011,521.0
paper-trail-gem/paper_trail,114,0,0,0,0,18,30,0,193,84.0,211588,paper-trail-gem/paper_trail,https://github.com/paper-trail-gem/paper_trail,2009-05-27 15:20:55,Ruby,,6181,831,6181,10,71,paper-trail-gem/paper_trail,249.0,0.0,2.0,0.0,2330.0,4.0,676.0,680.0,0.0,684.0,684.0,3.0,495.0,531.0,131.0,127.0,131.0,127.0,146.0,1,4665,0.05337620578778135,0.0,0.00042872454448017146,0.4994640943193998,0.0,0.49989281886388,531.0
ankane/pghero,11,2,0,0,0,9,12,0,0,0.0,22059578,ankane/pghero,https://github.com/ankane/pghero,2014-07-21 09:56:02,Ruby,,6151,368,6151,7,72,ankane/pghero,34.0,0.0,2.0,0.0,1195.0,4.0,317.0,321.0,4.0,83.0,87.0,2.0,84.0,456.0,108.0,126.0,102.0,126.0,102.0,1,2784,0.01221264367816092,0.0,0.0007183908045977011,0.42923850574712646,0.0,0.42995689655172414,456.0
venmo/synx,2,6,1,0,0,3,5,0,1,1.0,19290579,venmo/synx,https://github.com/venmo/synx,2014-04-29 20:28:39,Ruby,,6073,283,6073,60,73,venmo/synx,19.0,0.0,2.0,0.0,211.0,53.0,47.0,100.0,7.0,38.0,45.0,0.0,45.0,450.0,105.0,125.0,100.0,125.0,100.0,1,2867,0.006627136379490757,0.0,0.0006975933031042902,0.07359609347750262,0.0,0.07429368678060691,450.0
guard/guard,28,2,0,0,0,18,30,0,20,6.0,812610,guard/guard,https://github.com/guard/guard,2010-08-02 16:26:44,Ruby,,6049,500,6049,66,74,guard/guard,195.0,0.0,2.0,0.0,2444.0,64.0,511.0,575.0,3.0,395.0,398.0,1.0,343.0,493.0,121.0,124.0,113.0,124.0,132.0,1,4233,0.04606661941885188,0.0,0.0004724781478856603,0.5773682967162769,0.0,0.5778407748641625,493.0
alexreisner/geocoder,62,3,0,0,0,11,18,0,75,55.0,176780,alexreisner/geocoder,https://github.com/alexreisner/geocoder,2009-04-15 16:38:04,Ruby,,5977,1152,5977,35,75,alexreisner/geocoder,388.0,0.0,2.0,0.0,2307.0,31.0,842.0,873.0,4.0,664.0,668.0,3.0,286.0,535.0,133.0,123.0,144.0,123.0,145.0,1,4707,0.08243042277459103,0.0,0.0004248990864669641,0.49012109623964306,0.0,0.49054599532611004,535.0
progit/progit,0,0,0,0,0,0,0,0,0,0.0,261335,progit/progit,https://github.com/progit/progit,2009-07-27 04:52:25,Ruby,,5972,2474,5972,19,76,progit/progit,510.0,0.0,2.0,0.0,4500.0,0.0,0.0,0.0,0.0,771.0,771.0,0.0,13.0,564.0,143.0,122.0,169.0,122.0,151.0,1,4604,0.1107732406602954,0.0,0.0004344048653344917,0.9774109470026064,0.0,0.977845351867941,564.0
bkeepers/dotenv,5,1,0,0,0,2,5,0,39,24.0,5160706,bkeepers/dotenv,https://github.com/bkeepers/dotenv,2012-07-24 03:38:51,Ruby,,5968,454,5968,8,77,bkeepers/dotenv,112.0,27.0,7.0,2.0,610.0,7.0,183.0,190.0,6.0,244.0,250.0,0.0,76.0,467.0,110.0,121.0,109.0,121.0,116.0,1,3511,0.031899743662774135,0.0005696382796923954,0.0019937339789233835,0.17373967530618056,0.2857142857142857,0.46144769499938965,467.0
ankane/chartkick,17,1,0,0,0,8,19,0,28,94.0,9906653,ankane/chartkick,https://github.com/ankane/chartkick,2013-05-07 07:39:38,Ruby,,5896,542,5896,8,78,ankane/chartkick,28.0,0.0,2.0,0.0,484.0,8.0,483.0,491.0,0.0,95.0,95.0,1.0,179.0,461.0,109.0,120.0,117.0,120.0,104.0,1,3224,0.008684863523573201,0.0,0.0006203473945409429,0.1501240694789082,0.0,0.15074441687344914,461.0
freeCodeCamp/how-to-contribute-to-open-source,113,4,0,1,0,35,108,7,3,0.0,69193081,freeCodeCamp/how-to-contribute-to-open-source,https://github.com/freeCodeCamp/how-to-contribute-to-open-source,2016-09-25 22:01:22,Ruby,,5893,1296,5893,72,79,freeCodeCamp/how-to-contribute-to-open-source,216.0,0.0,2.0,0.0,324.0,32.0,130.0,162.0,48.0,446.0,494.0,13.0,146.0,525.0,128.0,119.0,149.0,119.0,138.0,1,1987,0.10870659285354806,0.0,0.0010065425264217413,0.16305988928032208,0.0,0.16406643180674382,525.0
norman/friendly_id,8,3,0,0,0,2,7,1,4,9.0,10865,norman/friendly_id,https://github.com/norman/friendly_id,2008-04-18 13:16:06,Ruby,,5754,583,5754,10,80,norman/friendly_id,196.0,0.0,2.0,0.0,1592.0,8.0,649.0,657.0,1.0,322.0,323.0,2.0,107.0,476.0,113.0,118.0,119.0,118.0,121.0,1,5069,0.03866640362990728,0.0,0.0003945551390806865,0.3140658907082265,0.0,0.3144604458473072,476.0
ankane/searchkick,56,4,0,0,0,25,52,0,65,210.0,11412473,ankane/searchkick,https://github.com/ankane/searchkick,2013-07-15 01:44:33,Ruby,,5749,689,5749,17,81,ankane/searchkick,118.0,0.0,2.0,0.0,2615.0,8.0,1214.0,1222.0,4.0,321.0,325.0,2.0,869.0,480.0,115.0,117.0,124.0,117.0,122.0,1,3155,0.03740095087163233,0.0,0.0006339144215530904,0.8288431061806656,0.0,0.8294770206022187,480.0
kkuchta/css-only-chat,12,2,2,0,0,0,3,0,2,1.0,185419470,kkuchta/css-only-chat,https://github.com/kkuchta/css-only-chat,2019-05-07 14:32:58,Ruby,,5713,267,5713,12,82,kkuchta/css-only-chat,6.0,0.0,2.0,0.0,22.0,6.0,14.0,20.0,6.0,11.0,17.0,0.0,9.0,415.0,102.0,116.0,99.0,116.0,84.0,1,1033,0.005808325266214908,0.0,0.001936108422071636,0.021297192642787996,0.0,0.023233301064859633,415.0
mislav/will_paginate,0,0,0,0,0,0,1,0,0,4.0,1227,mislav/will_paginate,https://github.com/mislav/will_paginate,2008-02-25 20:21:40,Ruby,,5618,883,5618,56,83,mislav/will_paginate,73.0,0.0,2.0,0.0,755.0,55.0,373.0,428.0,0.0,198.0,198.0,1.0,14.0,474.0,112.0,115.0,133.0,115.0,111.0,1,5122,0.014252245216712221,0.0,0.0003904724716907458,0.14740335806325655,0.0,0.1477938305349473,474.0
ddollar/foreman,14,3,0,0,0,14,18,1,1,0.0,672136,ddollar/foreman,https://github.com/ddollar/foreman,2010-05-18 00:53:45,Ruby,,5605,614,5605,59,84,ddollar/foreman,172.0,0.0,2.0,0.0,1106.0,44.0,385.0,429.0,16.0,334.0,350.0,1.0,35.0,476.0,113.0,114.0,122.0,114.0,126.0,1,4309,0.03991645393362729,0.0,0.0004641448131817127,0.25667208168948713,0.0,0.2571362265026688,476.0
square/maximum-awesome,29,0,0,0,0,5,9,2,26,0.0,10750276,square/maximum-awesome,https://github.com/square/maximum-awesome,2013-06-18 00:14:21,Ruby,,5589,993,5589,35,85,square/maximum-awesome,62.0,0.0,2.0,0.0,242.0,25.0,94.0,119.0,9.0,130.0,139.0,1.0,23.0,470.0,111.0,113.0,138.0,113.0,106.0,1,3182,0.01948460087994972,0.0,0.0006285355122564425,0.07605279698302954,0.0,0.07668133249528598,470.0
hanami/hanami,31,6,0,0,0,12,24,0,6,5.0,12004006,hanami/hanami,https://github.com/hanami/hanami,2013-08-09 15:24:44,Ruby,,5578,496,5578,28,86,hanami/hanami,177.0,0.0,2.0,0.0,1761.0,13.0,434.0,447.0,12.0,684.0,696.0,1.0,82.0,483.0,118.0,112.0,112.0,112.0,147.0,1,3130,0.056549520766773165,0.0,0.0006389776357827476,0.5626198083067092,0.0,0.563258785942492,483.0
sj26/mailcatcher,16,1,0,0,0,0,4,0,10,4.0,1021040,sj26/mailcatcher,https://github.com/sj26/mailcatcher,2010-10-25 01:29:06,Ruby,,5498,520,5498,32,87,sj26/mailcatcher,54.0,376.0,15.0,13.0,541.0,19.0,321.0,340.0,13.0,137.0,150.0,2.0,70.0,445.0,104.0,111.0,114.0,111.0,109.0,1,4149,0.013015184381778741,0.0031332851289467343,0.0036153289949385392,0.13039286575078332,0.8666666666666667,1.0006748614123886,445.0
jnunemaker/httparty,14,1,0,0,0,2,3,0,5,3.0,37997,jnunemaker/httparty,https://github.com/jnunemaker/httparty,2008-07-28 20:55:11,Ruby,,5473,931,5473,38,88,jnunemaker/httparty,241.0,0.0,2.0,0.0,1254.0,30.0,358.0,388.0,10.0,340.0,350.0,0.0,23.0,481.0,116.0,110.0,135.0,110.0,126.0,1,4968,0.04851046698872786,0.0,0.00040257648953301127,0.2524154589371981,0.0,0.2528180354267311,481.0
sferik/t,9,9,0,0,0,0,4,0,19,0.0,2832871,sferik/t,https://github.com/sferik/t,2011-11-23 02:59:48,Ruby,,5349,428,5349,179,89,sferik/t,64.0,0.0,2.0,0.0,1002.0,144.0,155.0,299.0,36.0,113.0,149.0,3.0,137.0,433.0,103.0,109.0,107.0,109.0,108.0,1,3755,0.017043941411451397,0.0,0.0005326231691078562,0.26684420772303596,0.0,0.2673768308921438,433.0
opf/openproject,9,4,0,0,0,1,20,1,0,0.0,6899875,opf/openproject,https://github.com/opf/openproject,2012-11-28 09:59:11,Ruby,,5314,1524,5314,22,90,opf/openproject,312.0,0.0,2.0,0.0,62331.0,0.0,0.0,0.0,39.0,10236.0,10275.0,0.0,56.0,565.0,144.0,108.0,158.0,108.0,191.0,1,3384,0.09219858156028368,0.0,0.000591016548463357,18.41932624113475,0.0,18.419917257683213,565.0
github/markup,14,0,0,0,0,6,10,1,13,5.0,355893,github/markup,https://github.com/github/markup,2009-10-31 01:02:46,Ruby,,5309,3573,5309,197,91,github/markup,104.0,0.0,2.0,0.0,666.0,155.0,758.0,913.0,26.0,213.0,239.0,6.0,79.0,511.0,124.0,107.0,183.0,107.0,114.0,1,4508,0.023070097604259095,0.0,0.00044365572315882877,0.14773735581189,0.0,0.1481810115350488,511.0
rails/webpacker,35,8,0,0,0,7,20,0,43,47.0,75785147,rails/webpacker,https://github.com/rails/webpacker,2016-12-07 00:55:03,Ruby,,5277,1447,5277,120,92,rails/webpacker,464.0,0.0,2.0,0.0,1528.0,2.0,1865.0,1867.0,1.0,1384.0,1385.0,1.0,239.0,541.0,136.0,106.0,157.0,106.0,172.0,1,1914,0.24242424242424243,0.0,0.0010449320794148381,0.7983281086729362,0.0,0.799373040752351,541.0
vcr/vcr,126,65,0,1,0,104,176,0,1,2.0,535266,vcr/vcr,https://github.com/vcr/vcr,2010-02-25 07:16:00,Ruby,,5249,476,5249,62,93,vcr/vcr,168.0,0.0,2.0,0.0,2087.0,55.0,453.0,508.0,10.0,368.0,378.0,2.0,189.0,451.0,106.0,105.0,111.0,105.0,130.0,1,4391,0.03826007743110909,0.0,0.0004554771122751082,0.47529036665907537,0.0,0.4757458437713505,451.0
thoughtbot/administrate,3,6,0,0,0,0,4,0,1,0.0,33739333,thoughtbot/administrate,https://github.com/thoughtbot/administrate,2015-04-10 16:43:02,Ruby,,5244,964,5244,123,94,thoughtbot/administrate,251.0,0.0,2.0,0.0,1228.0,91.0,727.0,818.0,34.0,1304.0,1338.0,5.0,51.0,515.0,125.0,104.0,137.0,104.0,170.0,1,2521,0.09956366521221738,0.0,0.0007933359777865926,0.48710829036096787,0.0,0.48790162633875445,515.0
ruby-concurrency/concurrent-ruby,79,5,0,0,0,12,78,0,25,9.0,11607598,ruby-concurrency/concurrent-ruby,https://github.com/ruby-concurrency/concurrent-ruby,2013-07-23 12:19:51,Ruby,,5228,374,5228,95,95,ruby-concurrency/concurrent-ruby,156.0,385.0,30.0,173.0,2965.0,80.0,290.0,370.0,0.0,562.0,562.0,1.0,212.0,451.0,106.0,103.0,104.0,103.0,141.0,1,3147,0.04957102001906578,0.05497299014934859,0.009532888465204958,0.94216714331109,5.766666666666667,6.718366698442962,451.0
rails-api/rails-api,64,1,0,0,0,4,8,0,10,4.0,3748229,rails-api/rails-api,https://github.com/rails-api/rails-api,2012-03-17 14:39:31,Ruby,,5207,292,5207,13,96,rails-api/rails-api,64.0,0.0,2.0,0.0,253.0,11.0,126.0,137.0,2.0,89.0,91.0,3.0,37.0,408.0,100.0,102.0,101.0,102.0,103.0,1,3640,0.017582417582417582,0.0,0.0005494505494505495,0.06950549450549451,0.0,0.07005494505494506,408.0
JuanitoFatas/fast-ruby,14,2,0,0,0,23,40,1,101,65.0,25155580,JuanitoFatas/fast-ruby,https://github.com/JuanitoFatas/fast-ruby,2014-10-13 11:19:28,Ruby,,5176,374,5176,72,97,JuanitoFatas/fast-ruby,52.0,0.0,2.0,0.0,208.0,34.0,25.0,59.0,39.0,101.0,140.0,2.0,131.0,413.0,101.0,101.0,104.0,101.0,107.0,1,2700,0.01925925925925926,0.0,0.0007407407407407407,0.07703703703703704,0.0,0.07777777777777778,413.0
lostisland/faraday,0,4,0,0,0,3,6,0,2,0.0,417389,lostisland/faraday,https://github.com/lostisland/faraday,2009-12-10 17:14:55,Ruby,,5157,870,5157,37,98,lostisland/faraday,240.0,0.0,2.0,0.0,1809.0,31.0,566.0,597.0,8.0,761.0,769.0,2.0,132.0,482.0,117.0,100.0,132.0,100.0,150.0,1,4468,0.05371530886302596,0.0,0.0004476275738585497,0.4048791405550582,0.0,0.4053267681289167,482.0
rails-api/active_model_serializers,14,0,0,0,0,10,16,1,1,0.0,2889230,rails-api/active_model_serializers,https://github.com/rails-api/active_model_serializers,2011-12-01 06:39:26,Ruby,,5153,1374,5153,187,99,rails-api/active_model_serializers,208.0,0.0,2.0,0.0,1481.0,154.0,965.0,1119.0,32.0,1265.0,1297.0,2.0,105.0,518.0,126.0,99.0,153.0,99.0,167.0,1,3747,0.05551107552708834,0.0,0.0005337603416066186,0.3952495329597011,0.0,0.39578329330130774,518.0
keithpitt/vendor,12,1,0,0,0,7,13,0,3,10.0,2281561,keithpitt/vendor,https://github.com/keithpitt/vendor,2011-08-28 00:54:10,Ruby,,99,7,99,5,198,keithpitt/vendor,5.0,0.0,2.0,0.0,249.0,3.0,11.0,14.0,2.0,5.0,7.0,0.0,51.0,301.0,88.0,98.0,48.0,98.0,57.0,0,3842,0.0013014055179593961,0.0,0.0005205622071837585,0.06480999479437793,0.0,0.06533055700156169,301.0
oswaldlabs/chef-rundeck,7,4,0,0,0,0,4,0,5,0.0,1193653,oswaldlabs/chef-rundeck,https://github.com/oswaldlabs/chef-rundeck,2010-12-23 16:35:38,Ruby,,98,86,98,18,197,oswaldlabs/chef-rundeck,21.0,0.0,2.0,0.0,144.0,15.0,28.0,43.0,3.0,25.0,28.0,1.0,4.0,382.0,99.0,97.0,96.0,97.0,92.0,0,4090,0.005134474327628362,0.0,0.0004889975550122249,0.035207823960880194,0.0,0.035696821515892416,382.0
yyuu/capistrano-rbenv,23,0,0,0,0,2,2,0,20,1.0,5595611,yyuu/capistrano-rbenv,https://github.com/yyuu/capistrano-rbenv,2012-08-29 04:05:35,Ruby,,97,14,97,5,196,yyuu/capistrano-rbenv,4.0,0.0,2.0,0.0,138.0,5.0,2.0,7.0,0.0,8.0,8.0,0.0,12.0,318.0,92.0,96.0,64.0,96.0,62.0,0,3475,0.0011510791366906475,0.0,0.0005755395683453237,0.039712230215827336,0.0,0.04028776978417266,318.0
iGEL/it,5,5,0,0,0,1,5,0,8,15.0,2069528,iGEL/it,https://github.com/iGEL/it,2011-07-18 23:57:26,Ruby,,96,17,96,6,195,iGEL/it,6.0,0.0,2.0,0.0,119.0,5.0,16.0,21.0,1.0,11.0,12.0,0.0,18.0,337.0,94.0,95.0,71.0,95.0,76.0,0,3883,0.001545197012619109,0.0,0.0005150656708730364,0.03064640741694566,0.0,0.031161473087818695,337.0
hicknhack-software/rails-disco,13,7,0,1,0,6,13,1,5,0.0,12570580,hicknhack-software/rails-disco,https://github.com/hicknhack-software/rails-disco,2013-09-03 17:43:46,Ruby,,95,5,95,9,194,hicknhack-software/rails-disco,5.0,0.0,2.0,0.0,147.0,9.0,14.0,23.0,0.0,0.0,0.0,3.0,18.0,226.0,60.0,94.0,37.0,94.0,1.0,0,3105,0.001610305958132045,0.0,0.0006441223832528181,0.04734299516908213,0.0,0.047987117552334944,226.0
zenkay/simple-spreadsheet,10,1,0,0,0,0,1,0,0,7.0,3438668,zenkay/simple-spreadsheet,https://github.com/zenkay/simple-spreadsheet,2012-02-14 09:52:47,Ruby,,94,32,94,4,193,zenkay/simple-spreadsheet,9.0,0.0,2.0,0.0,79.0,1.0,11.0,12.0,3.0,14.0,17.0,0.0,19.0,357.0,97.0,93.0,87.0,93.0,84.0,0,3672,0.0024509803921568627,0.0,0.0005446623093681918,0.021514161220043574,0.0,0.022058823529411766,357.0
fespinoza/checklist_and_guides,0,0,0,0,0,0,0,0,0,0.0,4399888,fespinoza/checklist_and_guides,https://github.com/fespinoza/checklist_and_guides,2012-05-21 23:16:35,Ruby,,93,18,93,0,192,fespinoza/checklist_and_guides,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,259.0,72.0,92.0,74.0,92.0,1.0,0,3575,0.0002797202797202797,0.0,0.0005594405594405594,0.001958041958041958,0.0,0.0025174825174825175,259.0
fluffgfx/dit,0,4,0,0,0,0,3,0,4,0.0,44265555,fluffgfx/dit,https://github.com/fluffgfx/dit,2015-10-14 17:44:35,Ruby,,92,1,92,1,191,fluffgfx/dit,2.0,0.0,2.0,0.0,51.0,1.0,8.0,9.0,0.0,0.0,0.0,1.0,10.0,189.0,47.0,91.0,6.0,91.0,1.0,0,2334,0.000856898029134533,0.0,0.000856898029134533,0.021850899742930592,0.0,0.022707797772065125,189.0
lucasas/will_paginate_mongoid,0,0,0,0,0,1,1,0,7,0.0,2610568,lucasas/will_paginate_mongoid,https://github.com/lucasas/will_paginate_mongoid,2011-10-20 02:10:29,Ruby,,91,34,91,4,190,lucasas/will_paginate_mongoid,9.0,0.0,2.0,0.0,38.0,3.0,10.0,13.0,1.0,8.0,9.0,0.0,3.0,334.0,93.0,90.0,88.0,90.0,66.0,0,3789,0.0023752969121140144,0.0,0.0005278437582475588,0.010029031406703616,0.0,0.010556875164951175,334.0
oscar-stack/oscar,0,0,0,0,0,0,0,0,6,0.0,3426327,oscar-stack/oscar,https://github.com/oscar-stack/oscar,2012-02-13 01:46:19,Ruby,,90,38,90,19,189,oscar-stack/oscar,14.0,30.0,3.0,3.0,268.0,19.0,27.0,46.0,0.0,16.0,16.0,0.0,13.0,351.0,95.0,89.0,90.0,89.0,83.0,0,3673,0.0038115981486523277,0.0008167710318540703,0.0008167710318540703,0.07296487884563027,1.0,1.0737816498774844,351.0
tbalthazar-archives/ubuntu-machine,2,0,0,0,0,0,0,0,0,0.0,97159,tbalthazar-archives/ubuntu-machine,https://github.com/tbalthazar-archives/ubuntu-machine,2008-12-27 10:32:02,Ruby,,89,44,89,4,188,tbalthazar-archives/ubuntu-machine,3.0,0.0,2.0,0.0,43.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,270.0,76.0,88.0,93.0,88.0,1.0,0,4816,0.0006229235880398671,0.0,0.0004152823920265781,0.008928571428571428,0.0,0.009343853820598005,270.0
arrigonialberto86/ruby-band,18,1,0,0,0,0,3,0,2,22.0,13060669,arrigonialberto86/ruby-band,https://github.com/arrigonialberto86/ruby-band,2013-09-24 09:56:30,Ruby,,88,10,88,9,187,arrigonialberto86/ruby-band,2.0,0.0,2.0,0.0,25.0,8.0,3.0,11.0,1.0,4.0,5.0,0.0,5.0,275.0,77.0,87.0,55.0,87.0,46.0,0,3084,0.0006485084306095979,0.0,0.0006485084306095979,0.008106355382619975,0.0,0.008754863813229572,275.0
amatsuda/interactive_rspec,1,0,0,0,0,0,0,0,0,0.0,2686044,amatsuda/interactive_rspec,https://github.com/amatsuda/interactive_rspec,2011-11-01 07:01:42,Ruby,,87,8,87,5,186,amatsuda/interactive_rspec,3.0,0.0,2.0,0.0,31.0,4.0,0.0,4.0,1.0,3.0,4.0,0.0,5.0,263.0,73.0,86.0,50.0,86.0,41.0,0,3777,0.0007942811755361397,0.0,0.0005295207836907599,0.008207572147206778,0.0,0.008737092930897538,263.0
